GeoFIPS,GeoName,Region,LineCode,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""93000""",Great Lakes,3,12, Farm income 2/,Millions of dollars,5242.2,5497.9,3589.3,6007.5,9967.9,6663.5,6338.2,8999.7,11089.5,7328.4,8838.7,16514.4,11483.4,21448.7,12877.4,5869.7,7357.4,7370.1,8405.7,6606.4,16460.5
" ""93000""",Great Lakes,3,20,Population (persons) 3/,Number of persons,45216019,45401564,45550284,45707787,45844372,45949142,46071573,46187992,46275120,46355854,46438684,46519661,46592103,46698859,46772916,46790752,46828954,46877566,46900663,46903910,46834910
" ""93000""",Great Lakes,3,30,Per capita personal income (dollars) 4/,Dollars,30305,31094,31343,32032,33200,34234,35922,37418,38544,37033,38254,40395,42082,42656,44452,46419,47274,48776,50940,52574,56052
" ""93000""",Great Lakes,3,35, Earnings by place of work,Millions of dollars,1054963.9,1083764.7,1101282.6,1127679.1,1174303.6,1201631.7,1249018.9,1284553.8,1295157.1,1228215,1266858.5,1333999.8,1389953.8,1439273.4,1484820.9,1539225.1,1568748.1,1623838.6,1692486.2,1742401.3,1753361
" ""93000""",Great Lakes,3,36, Less: Contributions for government social insurance 5/,Millions of dollars,114558.8,116267.2,117883,121240.4,127570.2,132744.2,138350.4,142423.3,145147.2,138919.5,140959.9,132003.6,137137.1,157359.9,162452.3,168304.3,172690.2,180051.3,187049.3,193915.9,197578
" ""93000""",Great Lakes,3,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,57922.8,58987.2,60374.4,61589.3,64250.1,66901,70406.3,73138.8,74947.7,71993.5,72994.2,60103.3,62005.6,81684.8,85212.3,88617.5,91422.2,95705.3,100844.5,105022.5,107691.7
" ""93000""",Great Lakes,3,38,  Employer contributions for government social insurance,Millions of dollars,56636,57280,57508.6,59651.1,63320.1,65843.2,67944.1,69284.5,70199.5,66926,67965.7,71900.4,75131.5,75675,77240,79686.8,81268,84346.1,86204.7,88893.3,89886.2
" ""93000""",Great Lakes,3,42, Plus: Adjustment for residence 6/,Millions of dollars,3791.8,4089.4,4145.2,4422.6,4926.8,5346.8,5657.2,5774.4,6359.8,5478.6,5351.7,5314.4,5636.3,5410.4,5841.8,6351.4,6497.7,6899.5,8023.1,8319.8,7549.7
" ""93000""",Great Lakes,3,45, Equals: Net earnings by place of residence,Millions of dollars,944197,971586.9,987544.8,1010861.3,1051660.2,1074234.3,1116325.7,1147904.9,1156369.7,1094774.1,1131250.4,1207310.5,1258453,1287323.9,1328210.3,1377272.2,1402555.6,1450686.7,1513460,1556805.1,1563332.7
" ""93000""",Great Lakes,3,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,254850.9,252255.7,240494.7,244929.1,253213.9,265282.2,293181.9,314899.4,328482.5,289434.4,289206.1,318901.1,349195.5,343242.5,375020,399143.6,408496.4,423387.9,448015.2,460492.3,454600.4
" ""93000""",Great Lakes,3,47, Plus: Personal current transfer receipts,Millions of dollars,171229.5,187875.6,199651.1,208344.1,217136.9,233517.3,245462.2,265443.9,298791.4,332482.6,355995.8,352948.4,353051.7,361427.3,375916.7,395568.4,402717.8,412404.4,427646.3,448620.1,607253.8
" ""93000""",Great Lakes,3,50, Wages and salaries,Millions of dollars,782688.1,791356.1,798465.1,815013.7,847209.3,872202.1,906394.2,939450.3,949757.6,894027.4,908796.7,948859.9,989410.4,1011665.2,1054372,1103580.9,1131501.5,1175062.1,1221512.4,1260762.8,1260576.4
" ""93000""",Great Lakes,3,60, Supplements to wages and salaries,Millions of dollars,172741.3,182319.8,189244.7,198074.2,208910.7,219017.3,226949,232278.5,235151.1,229429.5,232226.4,239923.2,245623.4,254212.2,258552.3,266023.5,269159.2,278908.7,293459.3,299224.4,295128.9
" ""93000""",Great Lakes,3,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,116105.3,125039.8,131736.1,138423.1,145590.5,153174.1,159004.9,162994,164951.6,162503.5,164260.8,168022.8,170491.9,178537.2,181312.4,186336.6,187891.1,194562.6,207254.6,210331,205242.7
" ""93000""",Great Lakes,3,62,  Employer contributions for government social insurance,Millions of dollars,56636,57280,57508.6,59651.1,63320.1,65843.2,67944.1,69284.5,70199.5,66926,67965.7,71900.4,75131.5,75675,77240,79686.8,81268,84346.1,86204.7,88893.3,89886.2
" ""93000""",Great Lakes,3,70, Proprietors' income 9/,Millions of dollars,99534.5,110088.8,113572.8,114591.2,118183.6,110412.2,115675.6,112825.1,110248.4,104758.2,125835.3,145216.7,154920.1,173395.9,171896.5,169620.8,168087.5,169867.8,177514.5,182414.1,197655.6
" ""93000""",Great Lakes,3,71,  Farm proprietors' income,Millions of dollars,3123.8,3332.6,1409,3775,7449.8,4381.7,4148.5,6026.9,8352.5,4625.2,6481.5,13890.7,8362.7,18460,9678.8,2720.1,3830.2,4185.1,5051.4,3327,13667.3
" ""93000""",Great Lakes,3,72,  Nonfarm proprietors' income,Millions of dollars,96410.7,106756.2,112163.7,110816.2,110733.7,106030.5,111527.2,106798.2,101895.9,100133,119353.8,131326,146557.4,154935.9,162217.7,166900.7,164257.2,165682.7,172463.1,179087,183988.3
" ""93000""",Great Lakes,3,7010,Total employment,Number of jobs,26830018,26554355,26272457,26219630,26440226,26681985,26874698,27135396,26871751,25773421,25659131,26127720,26416804,26731751,27123259,27533547,27817157,28024033,28344834,28335370,26683071
" ""93000""",Great Lakes,3,7020, Wage and salary employment,Number of jobs,22792145,22468655,22125912,21929398,21967646,22028223,22101708,22111916,21843103,20650352,20546528,20824900,21158004,21397978,21706205,22038865,22299256,22475020,22680808,22799306,21320811
" ""93000""",Great Lakes,3,7040, Proprietors employment,Number of jobs,4037873,4085700,4146545,4290232,4472580,4653762,4772990,5023480,5028648,5123069,5112603,5302820,5258800,5333773,5417054,5494682,5517901,5549013,5664026,5536064,5362260
" ""94000""",Plains,4,10,Personal income (millions of dollars),Millions of dollars,559764.8,579933.3,590943.4,616547.2,651320.2,676843.1,718682.3,765239.2,812833.5,788918.9,819841.3,878497,927647.3,939417.7,979811.3,1011992.5,1024103,1055302.1,1104159,1142093.7,1213002.7
" ""94000""",Plains,4,11, Nonfarm personal income 1/,Millions of dollars,550287.7,571004.4,584887.2,604290.9,634856.5,661132.9,708121.7,749794.1,792379.9,774051.8,802187.2,848962.4,900020.4,905466.7,955707.6,994084.4,1011287.8,1043727.2,1092138.7,1130286.2,1189966.9
" ""94000""",Plains,4,12, Farm income 2/,Millions of dollars,9477.2,8928.9,6056.2,12256.3,16463.7,15710.1,10560.6,15445.1,20453.6,14867.1,17654,29534.6,27626.9,33950.9,24103.8,17908.1,12815.2,11574.9,12020.3,11807.5,23035.7
" ""94000""",Plains,4,20,Population (persons) 3/,Number of persons,19275412,19374967,19468009,19569167,19687933,19802730,19956982,20105697,20248815,20392583,20536644,20644431,20756172,20877665,20992660,21094930,21189221,21282776,21362356,21436181,21481834
" ""94000""",Plains,4,30,Per capita personal income (dollars) 4/,Dollars,29040,29932,30355,31506,33082,34179,36012,38061,40142,38687,39921,42554,44693,44996,46674,47973,48331,49585,51687,53279,56466
" ""94000""",Plains,4,35, Earnings by place of work,Millions of dollars,427788.4,441902.6,452347.8,472746.4,502673.1,519937.3,543476.4,572046.8,597603.1,578705.5,599619.2,637175.8,669928.3,695091.9,715427.7,734693.1,737493.9,761363.2,792277.3,817692,837964.9
" ""94000""",Plains,4,36, Less: Contributions for government social insurance 5/,Millions of dollars,48646.1,50180.3,51454.1,53396.3,56026.5,58723.4,62087.7,64930.5,67567.6,66211.9,67454.9,62812.6,65078.6,75793.1,78652.9,81605.7,83190.4,86282.8,89992.4,93438.2,97066
" ""94000""",Plains,4,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,25082.1,25946.9,26681.2,27529.4,28943.4,30388.9,32310.9,34102.7,35544.6,34918.8,35299.9,29080.1,30095,39689.1,41457.1,43055.9,44194.8,46041.5,48606.7,50641,52749.1
" ""94000""",Plains,4,38,  Employer contributions for government social insurance,Millions of dollars,23564,24233.4,24773,25866.9,27083,28334.5,29776.8,30827.8,32023.1,31293.2,32155,33732.4,34983.5,36104,37195.8,38549.7,38995.6,40241.3,41385.7,42797.2,44316.9
" ""94000""",Plains,4,42, Plus: Adjustment for residence 6/,Millions of dollars,-4537.1,-4636.9,-4688.8,-4853.1,-5119.5,-5408.6,-5672.5,-5688.5,-6129.5,-5252.2,-5108.3,-5333.3,-5908.4,-6335.1,-7066.4,-7228.6,-7074.4,-7271.2,-7771.3,-8169.7,-7212.7
" ""94000""",Plains,4,45, Equals: Net earnings by place of residence,Millions of dollars,374605.2,387085.4,396204.9,414496.9,441527.2,455805.3,475716.2,501427.8,523905.9,507241.4,527056,569029.9,598941.4,612963.7,629708.4,645858.9,647229.1,667809.2,694513.6,716084.1,733686.2
" ""94000""",Plains,4,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,113990.3,114602.1,110571.5,114759.7,118383.9,124100.5,138048.9,151060.9,161548.1,144042,145486.5,159826.6,178739.5,172937.1,189522.7,198457.9,204021.2,209908.3,222171.8,229044.6,225088.5
" ""94000""",Plains,4,47, Plus: Personal current transfer receipts,Millions of dollars,71169.4,78245.8,84167,87290.7,91409.2,96937.2,104917.1,112750.4,127379.4,137635.6,147298.7,149640.5,149966.4,153516.9,160580.3,167675.7,172852.8,177584.7,187473.6,196965,254228
" ""94000""",Plains,4,50, Wages and salaries,Millions of dollars,313938.4,323892.4,330099.3,339143.5,356055.1,369379,388767.1,410497.1,426337,411044.4,417914.7,433409,455820,468556.7,490466.7,512238.6,522021.5,541466.3,563546.5,584586.4,591426.9
" ""94000""",Plains,4,60, Supplements to wages and salaries,Millions of dollars,67864.1,71051,74623.8,79448.9,84399.4,89009.7,91233.6,96099.9,100511.9,99521.9,102377,105406.1,106685.3,112382.9,116987.9,120192.2,122143.7,127253.8,134551.6,138211.9,137788.7
" ""94000""",Plains,4,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,44300.1,46817.6,49850.8,53582,57316.3,60675.3,61456.8,65272.1,68488.8,68228.7,70222,71673.7,71701.7,76279,79792.1,81642.5,83148.1,87012.5,93165.9,95414.8,93471.9
" ""94000""",Plains,4,62,  Employer contributions for government social insurance,Millions of dollars,23564,24233.4,24773,25866.9,27083,28334.5,29776.8,30827.8,32023.1,31293.2,32155,33732.4,34983.5,36104,37195.8,38549.7,38995.6,40241.3,41385.7,42797.2,44316.9
" ""94000""",Plains,4,70, Proprietors' income 9/,Millions of dollars,45986,46959.3,47624.7,54154,62218.6,61548.6,63475.7,65449.8,70754.1,68139.3,79327.5,98360.6,107423,114152.3,107973.2,102262.3,93328.7,92643.1,94179.2,94893.7,108749.3
" ""94000""",Plains,4,71,  Farm proprietors' income,Millions of dollars,7439.6,6722,3920.4,10030.2,14148.5,13568.8,8469.5,12519.9,17712.2,12094.8,15049.5,26926.6,24120.2,31035.6,20813.9,14938.1,9691.7,8191.2,8870.5,8289.6,19999.1
" ""94000""",Plains,4,72,  Nonfarm proprietors' income,Millions of dollars,38546.4,40237.3,43704.4,44123.9,48070.2,47979.8,55006.2,52929.9,53041.9,56044.5,64278,71434,83302.8,83116.7,87159.3,87324.2,83637,84451.8,85308.7,86604.1,88750.2
" ""94000""",Plains,4,7010,Total employment,Number of jobs,12604124,12601236,12519065,12521105,12673709,12862597,13061326,13280494,13298065,12991460,12918121,13099492,13262142,13446202,13614283,13782513,13866394,13939384,14074299,14081831,13453799
" ""94000""",Plains,4,7020, Wage and salary employment,Number of jobs,10253595,10233972,10155411,10118769,10204621,10317301,10458322,10560017,10577356,10233920,10172216,10271035,10441055,10584250,10725682,10868695,10932612,10999936,11086034,11174377,10607404
" ""94000""",Plains,4,7040, Proprietors employment,Number of jobs,2350529,2367264,2363654,2402336,2469088,2545296,2603004,2720477,2720709,2757540,2745905,2828457,2821087,2861952,2888601,2913818,2933782,2939448,2988265,2907454,2846395
" ""95000""",Southeast,5,10,Personal income (millions of dollars),Millions of dollars,1899855.6,1986389.3,2040468.2,2132775,2281487.4,2443495.2,2622134.4,2766647.5,2857798.6,2770280.1,2889336.6,3038507.1,3173915.8,3188790.8,3366606.7,3539296.7,3640705.1,3823894.2,4012286,4192547.4,4457671.5
" ""95000""",Southeast,5,11, Nonfarm personal income 1/,Millions of dollars,1885636.2,1970338.2,2030367.8,2119775.2,2264941.6,2426041,2609208.8,2754712.6,2846488.5,2758929,2878943.8,3028013.1,3159894.1,3166606.3,3349659,3523028.4,3629319.8,3807901.4,4001745,4180647.9,4443940.9
" ""95000""",Southeast,5,12, Farm income 2/,Millions of dollars,14219.4,16051.1,10100.4,12999.8,16545.9,17454.2,12925.7,11934.8,11310.2,11351.1,10392.8,10494,14021.7,22184.5,16947.7,16268.3,11385.3,15992.8,10540.9,11899.5,13730.6
" ""95000""",Southeast,5,20,Population (persons) 3/,Number of persons,69497232,70317959,71151666,71961591,73019229,74148386,75065947,76122849,77057840,77814936,78573797,79217034,79921126,80562858,81267171,82062567,82932761,83703203,84367819,84999199,85565785
" ""95000""",Southeast,5,30,Per capita personal income (dollars) 4/,Dollars,27337,28249,28678,29638,31245,32954,34931,36345,37086,35601,36772,38357,39713,39581,41426,43129,43899,45684,47557,49325,52096
" ""95000""",Southeast,5,35, Earnings by place of work,Millions of dollars,1386142.6,1445051,1488274.2,1556655.7,1664881.6,1765425,1871051,1935739.2,1951595.3,1885286.8,1945397.1,2007613.7,2100632.8,2151433.7,2250778.5,2350660.5,2415729.1,2529098.5,2650197.7,2771033.8,2823966
" ""95000""",Southeast,5,36, Less: Contributions for government social insurance 5/,Millions of dollars,151843.6,158517.5,163459,170390,181838.2,193106.1,206546.8,215107.3,220561.8,216160.5,220605,203951.2,211143.9,244534.5,255033.8,266608.3,274475.4,286831.3,300828.5,314489.6,328448.2
" ""95000""",Southeast,5,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,78732.1,82527,85562.8,88798.7,94632.6,101238.7,109105.9,114647.7,117892.9,115641.2,117763.3,96367.6,99402.9,130453.1,136918.4,143544.5,149329.6,157385.9,167167,175183.7,184007.1
" ""95000""",Southeast,5,38,  Employer contributions for government social insurance,Millions of dollars,73111.5,75990.4,77896.2,81591.3,87205.7,91867.4,97441,100459.6,102668.9,100519.3,102841.7,107583.6,111741,114081.3,118115.4,123063.8,125145.8,129445.4,133661.5,139305.9,144441.1
" ""95000""",Southeast,5,42, Plus: Adjustment for residence 6/,Millions of dollars,8280.9,8980.7,10636.1,11635.7,12365.8,13173.2,15097.8,16373.9,18546.9,18412.8,20185.5,22816.9,22825,22973.4,25235.6,25790.1,26898.8,27052.8,27104.7,26929.5,27017.9
" ""95000""",Southeast,5,45, Equals: Net earnings by place of residence,Millions of dollars,1242579.8,1295514.2,1335451.4,1397901.3,1495409.1,1585492,1679602,1737005.8,1749580.4,1687539.1,1744977.6,1826479.5,1912313.9,1929872.6,2020980.3,2109842.2,2168152.5,2269320,2376473.8,2483473.6,2522535.7
" ""95000""",Southeast,5,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,389078.5,395106.4,385800.8,399935.7,427073.5,468589.1,529079.5,587472.3,606222.8,535778.5,551235.4,601836.4,649408.5,629374.7,687573.5,734232.2,754751.1,810468.2,857675.6,888222.4,881801.6
" ""95000""",Southeast,5,47, Plus: Personal current transfer receipts,Millions of dollars,268197.3,295768.7,319216.1,334937.9,359004.9,389414.1,413452.9,442169.4,501995.5,546962.5,593123.6,610191.2,612193.4,629543.6,658052.9,695222.2,717801.6,744106,778136.5,820851.4,1053334.2
" ""95000""",Southeast,5,50, Wages and salaries,Millions of dollars,1023853.2,1058919.7,1081918.3,1123533.9,1193380.3,1265128.4,1346709.2,1413477,1435829.6,1381109.5,1403919.8,1449294.7,1505460.7,1541632.1,1611910.9,1695236,1753996.6,1832568.3,1920202.6,2010680.2,2047106.4
" ""95000""",Southeast,5,60, Supplements to wages and salaries,Millions of dollars,216592.7,229672.1,243390.3,261808,280560.5,299687.8,307478,320858.6,330100.8,329291.3,337442.3,340113,351525.1,365940.8,378226.6,391721.2,398464.6,414861.3,437557.1,451788.1,455130.2
" ""95000""",Southeast,5,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,143481.2,153681.7,165494,180216.7,193354.8,207820.5,210037,220399,227432,228772,234600.6,232529.5,239784,251859.5,260111.2,268657.4,273318.7,285415.8,303895.6,312482.2,310689.1
" ""95000""",Southeast,5,62,  Employer contributions for government social insurance,Millions of dollars,73111.5,75990.4,77896.2,81591.3,87205.7,91867.4,97441,100459.6,102668.9,100519.3,102841.7,107583.6,111741,114081.3,118115.4,123063.8,125145.8,129445.4,133661.5,139305.9,144441.1
" ""95000""",Southeast,5,70, Proprietors' income 9/,Millions of dollars,145696.6,156459.1,162965.7,171313.8,190940.7,200608.7,216863.8,201403.6,185664.8,174886,204035,218206,243647.1,243860.7,260641.1,263703.2,263267.9,281668.9,292437.9,308565.4,321729.4
" ""95000""",Southeast,5,71,  Farm proprietors' income,Millions of dollars,11192.5,12369.4,6298.7,9504,12614.1,13853.4,9072.3,7702.3,7076.3,7453.9,6645.4,7092.7,9725,17940.3,12707.7,12288.5,7118.9,11931.6,6571.8,7916.6,9741.6
" ""95000""",Southeast,5,72,  Nonfarm proprietors' income,Millions of dollars,134504.1,144089.7,156667,161809.8,178326.7,186755.4,207791.5,193701.3,178588.5,167432.1,197389.5,211113.3,233922.1,225920.4,247933.3,251414.6,256148.9,269737.3,285866.2,300648.8,311987.8
" ""95000""",Southeast,5,7010,Total employment,Number of jobs,39694005,39630074,39666968,40061948,41037086,42109692,43150569,44064521,43724980,42223496,42065743,42886195,43433405,44149358,45199079,46292536,47200805,48154484,49285469,49825210,47593479
" ""95000""",Southeast,5,7020, Wage and salary employment,Number of jobs,33350561,33170448,33026751,33127971,33715192,34335778,34976777,35337430,34963150,33268401,33043784,33354328,33850812,34307125,34999737,35801899,36481578,37004386,37600519,38201092,36439602
" ""95000""",Southeast,5,7040, Proprietors employment,Number of jobs,6343444,6459626,6640217,6933977,7321894,7773914,8173792,8727091,8761830,8955095,9021959,9531867,9582593,9842233,10199342,10490637,10719227,11150098,11684950,11624118,11153877
" ""96000""",Southwest,6,10,Personal income (millions of dollars),Millions of dollars,856233.9,908262.5,925637.2,966646.2,1024730.6,1115535.4,1226825.5,1298424.6,1407499.4,1337547.6,1411786.4,1528781,1626388,1671537.2,1790353.2,1826323.9,1826527.7,1942829.4,2067960,2159950.6,2283249.3
" ""96000""",Southwest,6,11, Nonfarm personal income 1/,Millions of dollars,850793,902008.2,919454.7,959222.1,1016367.7,1107521.9,1221680,1292624.2,1404321.6,1335866.7,1406321.5,1522550.2,1620329.3,1662497.9,1781206.9,1815594.8,1820421.3,1935982.4,2062393.9,2153449.3,2274538.1
" ""96000""",Southwest,6,12, Farm income 2/,Millions of dollars,5440.9,6254.3,6182.5,7424.1,8362.9,8013.5,5145.4,5800.4,3177.8,1681,5464.8,6230.8,6058.7,9039.4,9146.3,10729.2,6106.5,6847,5566.1,6501.3,8711.2
" ""96000""",Southwest,6,20,Population (persons) 3/,Number of persons,31380654,31891889,32430969,32923761,33475468,34098071,34944948,35624083,36269039,36899289,37473867,37988451,38547499,39061060,39665388,40301930,40879529,41365558,41826034,42338947,42869262
" ""96000""",Southwest,6,30,Per capita personal income (dollars) 4/,Dollars,27285,28479,28542,29360,30611,32715,35107,36448,38807,36249,37674,40243,42192,42793,45136,45316,44681,46967,49442,51016,53261
" ""96000""",Southwest,6,35, Earnings by place of work,Millions of dollars,666455.2,708807.9,719749.9,745648,790876.9,850637,934121.8,974646.3,1029536.1,970600.5,1019851.2,1094360.6,1167683.9,1224675.8,1305167.6,1318783.4,1315644.5,1399057.3,1490555.1,1557775.8,1572213.7
" ""96000""",Southwest,6,36, Less: Contributions for government social insurance 5/,Millions of dollars,68054.4,71645.4,73043.7,76122.5,80630.1,86268,92831.6,98912.9,103203.8,101640.6,104964.4,98729.8,104054.6,122326.7,128701.2,134230.8,137231.9,144696.7,152409.7,159710.2,164778.7
